chords,path,melspectogram
c,./Guitar_Only/c/c37.wav,"[[-22.920021 -27.247982 -28.571465 ... -26.720057 -27.014168 -26.6356  ]
 [-26.21519  -32.110893 -44.84868  ... -59.6762   -51.063988 -32.942986]
 [-25.629192 -29.07357  -32.44111  ... -48.023296 -45.78402  -31.596512]
 ...
 [-65.0331   -69.42077  -73.04205  ... -77.6752   -77.752625 -73.201065]
 [-62.989716 -68.35625  -73.65016  ... -84.074646 -84.05577  -78.368256]
 [-62.90476  -68.81587  -80.17633  ... -84.074646 -84.074646 -84.074646]]"
c,./Guitar_Only/c/c122.wav,"[[  3.4677377  -2.4035008 -22.51455   ... -22.725508  -23.015125
   -8.038234 ]
 [  5.2229824  -0.8590261 -19.405865  ... -46.35755   -26.229525
   -7.5974154]
 [ 10.84852     6.139575    1.3934026 ... -39.072655  -25.759583
   -5.7636495]
 ...
 [-42.492126  -36.59565   -33.319458  ... -50.341675  -50.341675
  -50.341675 ]
 [-44.42401   -39.92083   -38.020306  ... -50.341675  -50.341675
  -50.341675 ]
 [-41.205235  -45.958923  -47.499947  ... -50.341675  -50.341675
  -50.341675 ]]"
c,./Guitar_Only/c/c50.wav,"[[-36.22764  -34.620815 -29.813814 ... -38.71639  -36.108448 -34.152733]
 [-47.750546 -47.321953 -50.954937 ... -64.90811  -52.63992  -33.954163]
 [-44.45376  -37.201138 -38.368317 ... -64.90075  -51.639748 -31.231445]
 ...
 [-73.32322  -61.329304 -55.71697  ... -78.97019  -78.41975  -74.420044]
 [-72.57976  -61.47985  -58.735123 ... -83.98518  -84.5539   -78.696945]
 [-80.452614 -77.46187  -73.06008  ... -85.13255  -85.13255  -85.13255 ]]"
c,./Guitar_Only/c/c20.wav,"[[-25.169622 -25.027813 -24.741705 ... -17.737446 -17.825588 -17.290836]
 [-60.00245  -56.436836 -38.711197 ... -55.24627  -57.69096  -54.739677]
 [-57.844917 -52.792824 -26.330835 ... -53.875977 -54.74375  -45.068783]
 ...
 [-77.2198   -73.71795  -65.418465 ... -79.1654   -79.1654   -72.30343 ]
 [-74.93956  -78.62401  -75.46076  ... -79.1654   -79.1654   -75.95918 ]
 [-74.64232  -79.1654   -79.1654   ... -79.1654   -79.1654   -79.1654  ]]"
c,./Guitar_Only/c/c22.wav,"[[-27.310526 -27.33761  -26.205734 ... -33.78528  -33.26788  -31.616821]
 [-64.83474  -60.951233 -52.649788 ... -60.74818  -58.326515 -44.812737]
 [-60.268036 -59.00493  -46.714546 ... -54.991344 -55.037838 -42.42024 ]
 ...
 [-76.19419  -77.75202  -69.63963  ... -77.8232   -77.53647  -76.55434 ]
 [-75.51115  -79.54216  -73.89795  ... -80.306305 -80.306305 -80.306305]
 [-76.05863  -80.306305 -80.306305 ... -80.306305 -80.306305 -80.306305]]"
c,./Guitar_Only/c/c150.wav,"[[  7.7094913   1.8043536 -22.255869  ... -22.753147  -23.159876
   -9.411358 ]
 [  8.661663    2.6866376 -19.185318  ... -36.21055   -27.209204
   -9.138839 ]
 [ 10.227245    4.5750513  -6.2709    ... -35.179768  -26.427652
   -7.622672 ]
 ...
 [-25.67437   -28.155437  -27.76093   ... -49.021866  -49.021866
  -49.021866 ]
 [-25.882801  -29.535133  -29.28429   ... -49.021866  -49.021866
  -49.021866 ]
 [-27.029379  -32.443405  -39.56659   ... -49.021866  -49.021866
  -49.021866 ]]"
c,./Guitar_Only/c/c79.wav,"[[-28.443771 -34.500645 -41.282097 ... -42.449776 -40.41764  -39.771507]
 [-27.564693 -33.425354 -42.255836 ... -62.705734 -58.444405 -49.31828 ]
 [-19.00457  -23.479643 -32.287823 ... -60.982914 -58.146378 -50.650715]
 ...
 [-72.95192  -75.12618  -76.317795 ... -79.25325  -79.286835 -78.80011 ]
 [-76.11493  -79.41832  -79.94501  ... -82.63825  -82.713234 -82.713234]
 [-78.76914  -82.713234 -82.713234 ... -82.713234 -82.713234 -82.713234]]"
c,./Guitar_Only/c/c143.wav,"[[ -2.768214   -9.056355  -22.160522  ... -22.655123  -22.980402
  -11.440268 ]
 [ -1.8220878  -7.830624  -30.413616  ... -41.42354   -30.245636
  -11.642589 ]
 [  1.9988763  -3.7930954 -11.621677  ... -40.980225  -30.276436
   -9.805924 ]
 ...
 [-37.838604  -39.77229   -39.11249   ... -52.74046   -52.846336
  -52.28966  ]
 [-38.338753  -41.813026  -42.418854  ... -55.33355   -55.699135
  -53.551033 ]
 [-42.8071    -46.63958   -50.038227  ... -55.699135  -55.699135
  -55.699135 ]]"
c,./Guitar_Only/c/c36.wav,"[[-38.35105  -39.839626 -43.488598 ... -33.199574 -31.566828 -30.153112]
 [-61.44465  -62.340042 -47.838066 ... -49.525414 -48.946537 -33.379356]
 [-56.04306  -54.619232 -39.680885 ... -37.58086  -37.484863 -31.17348 ]
 ...
 [-69.804436 -72.24633  -62.343063 ... -78.3295   -78.3295   -77.288635]
 [-75.32108  -78.3295   -68.313965 ... -78.3295   -78.3295   -78.3295  ]
 [-78.3295   -78.3295   -78.29718  ... -78.3295   -78.3295   -78.3295  ]]"
c,./Guitar_Only/c/c67.wav,"[[-49.331738 -51.979324 -48.201775 ... -33.29064  -32.342968 -32.76405 ]
 [-67.0749   -49.292038 -42.996437 ... -63.249237 -58.746204 -45.295986]
 [-64.0009   -39.109024 -27.438805 ... -65.645996 -61.182022 -43.948433]
 ...
 [-79.22828  -61.877518 -56.12286  ... -79.40793  -79.57279  -79.310196]
 [-82.46124  -68.458    -62.455627 ... -82.46124  -82.46124  -82.46124 ]
 [-82.46124  -76.258804 -71.06949  ... -82.46124  -82.46124  -82.46124 ]]"
c,./Guitar_Only/c/c185.wav,"[[-22.938917   -22.40697    -22.36351    ... -22.439184   -22.8683
   -9.780015  ]
 [-22.83145    -18.855907   -20.427685   ... -38.366924   -27.634827
   -9.583023  ]
 [-14.099717    -4.0005965    0.07412304 ... -41.32538    -28.000803
   -8.687788  ]
 ...
 [-29.80876    -25.29628    -25.753801   ... -51.64114    -53.042625
  -51.177864  ]
 [-43.349808   -39.54857    -30.936243   ... -56.66593    -57.3209
  -53.913044  ]
 [-45.619873   -42.36077    -44.86364    ... -57.3209     -57.3209
  -57.3209    ]]"
c,./Guitar_Only/c/c131.wav,"[[-12.783071  -18.538498  -22.50095   ... -22.83842   -18.876358
   -5.946845 ]
 [-12.406087  -17.749397  -21.280785  ... -30.536898  -22.651108
   -4.689616 ]
 [ -8.757349   -7.3402386  -5.384274  ... -18.08259   -17.168991
   -3.3558462]
 ...
 [-10.841524  -10.728962  -13.6585245 ... -51.31582   -51.31582
  -51.31582  ]
 [-17.112665  -15.668082  -19.160997  ... -51.31582   -51.31582
  -51.31582  ]
 [-27.229427  -26.616005  -30.83641   ... -51.31582   -51.31582
  -51.31582  ]]"
c,./Guitar_Only/c/c80.wav,"[[-50.12495  -46.429348 -40.580124 ... -33.69731  -38.05928  -39.369804]
 [-62.223946 -45.910095 -40.839077 ... -61.425926 -55.920185 -37.511627]
 [-61.579468 -39.623848 -26.574604 ... -63.313232 -54.68636  -34.84375 ]
 ...
 [-73.70622  -55.523014 -50.25888  ... -79.03088  -79.28422  -78.95845 ]
 [-76.39891  -63.084442 -57.129406 ... -81.47566  -80.94361  -81.42274 ]
 [-81.47566  -73.24758  -66.71372  ... -81.47566  -81.47566  -81.47566 ]]"
c,./Guitar_Only/c/c75.wav,"[[-35.773228 -39.004444 -43.4753   ... -37.480896 -35.97108  -32.685646]
 [-31.440895 -36.71366  -41.182236 ... -54.067253 -49.983177 -32.37861 ]
 [-31.136051 -29.505642 -28.824198 ... -41.947075 -41.48409  -30.549816]
 ...
 [-71.71189  -75.094376 -73.3209   ... -79.20569  -79.84196  -78.36472 ]
 [-70.575554 -75.84254  -77.87702  ... -80.98008  -81.867874 -84.21062 ]
 [-70.55795  -76.5091   -87.1741   ... -87.1741   -87.1741   -87.1741  ]]"
c,./Guitar_Only/c/c109.wav,"[[  0.22604439   0.3200343    1.3081096  ... -22.140663   -20.961878
  -11.337256  ]
 [  4.7903423    1.9098263    0.9147367  ... -37.735336   -28.068832
   -9.362961  ]
 [ 11.015329     9.769729     7.3066287  ... -31.63761    -26.00494
   -6.5026054 ]
 ...
 [-22.413742   -20.84221    -20.331907   ... -47.94332    -47.94332
  -47.43503   ]
 [-24.009193   -26.140327   -27.594818   ... -47.94332    -47.94332
  -47.94332   ]
 [-30.629576   -34.89733    -41.159027   ... -47.94332    -47.94332
  -47.94332   ]]"
c,./Guitar_Only/c/c98.wav,"[[-33.66002  -34.57132  -34.2079   ... -31.919682 -32.60593  -32.24468 ]
 [-42.64416  -42.061306 -45.897823 ... -61.64852  -63.88302  -65.83433 ]
 [-29.104414 -20.047674 -16.658422 ... -61.60313  -60.9276   -63.478233]
 ...
 [-54.658375 -50.728996 -55.02318  ... -79.64043  -77.85838  -78.72674 ]
 [-64.250114 -60.35842  -63.89093  ... -82.47984  -82.1595   -80.66287 ]
 [-73.4875   -71.2037   -76.18767  ... -82.47984  -82.47984  -82.47984 ]]"
c,./Guitar_Only/c/c157.wav,"[[-20.423023   -21.394619   -21.731033   ... -22.551918   -21.05963
  -16.596989  ]
 [-14.441206   -19.980562   -33.327587   ... -38.546024   -30.368929
  -14.913198  ]
 [  2.6474257    0.81027275  -1.9898188  ... -34.438545   -31.781132
  -11.521577  ]
 ...
 [-30.638947   -25.996319   -25.875114   ... -52.46088    -53.67956
  -53.254562  ]
 [-32.622025   -26.482418   -24.957533   ... -54.981457   -56.519794
  -57.292194  ]
 [-44.38812    -45.632282   -47.202835   ... -58.600525   -58.600525
  -58.600525  ]]"
c,./Guitar_Only/c/c44.wav,"[[-54.002934 -52.081432 -47.078476 ... -34.494522 -36.38816  -34.20937 ]
 [-57.375027 -58.82505  -43.285908 ... -65.87205  -63.135063 -65.62427 ]
 [-53.188877 -56.060047 -32.044525 ... -63.407547 -63.904804 -58.30439 ]
 ...
 [-80.66968  -80.16479  -70.29716  ... -78.24832  -78.8242   -76.23152 ]
 [-81.874916 -82.879074 -72.53984  ... -82.62544  -82.232925 -79.17218 ]
 [-86.26169  -86.26169  -86.246216 ... -86.26169  -86.26169  -86.26169 ]]"
c,./Guitar_Only/c/c81.wav,"[[-36.56275  -37.531883 -43.00145  ... -44.013237 -45.32568  -40.194553]
 [-43.716618 -38.39294  -39.56818  ... -61.50576  -60.348457 -44.058815]
 [-39.317657 -22.79087  -16.522266 ... -57.926327 -56.20487  -38.487514]
 ...
 [-67.26495  -58.237213 -58.003876 ... -78.5649   -79.264885 -80.64906 ]
 [-76.47951  -67.915146 -65.330215 ... -81.60512  -81.643135 -81.643135]
 [-78.56628  -80.23128  -80.312515 ... -81.643135 -81.643135 -81.643135]]"
c,./Guitar_Only/c/c97.wav,"[[-33.13419  -32.327114 -31.734743 ... -42.247578 -41.38573  -33.119473]
 [-38.393494 -42.526047 -55.579956 ... -62.946514 -49.427055 -31.2949  ]
 [-27.724152 -25.073645 -26.32637  ... -69.114334 -49.78552  -29.538303]
 ...
 [-72.58833  -75.84272  -78.720024 ... -79.045135 -79.91403  -80.06258 ]
 [-83.536835 -83.07754  -83.85072  ... -83.916    -83.933235 -82.25663 ]
 [-83.933235 -83.933235 -83.933235 ... -83.933235 -83.933235 -83.933235]]"
c,./Guitar_Only/c/c58.wav,"[[-42.681046 -40.251038 -34.766075 ... -44.497524 -44.36963  -49.181553]
 [-43.36626  -41.309586 -44.891087 ... -62.571663 -59.57901  -59.21076 ]
 [-37.3859   -28.68608  -25.875292 ... -63.42026  -61.654533 -50.213287]
 ...
 [-52.56299  -48.66883  -49.783596 ... -77.2818   -77.2818   -76.12555 ]
 [-56.51649  -52.714394 -53.526787 ... -77.2818   -77.2818   -77.2818  ]
 [-67.90704  -63.676826 -64.710625 ... -77.2818   -77.2818   -77.2818  ]]"
c,./Guitar_Only/c/c182.wav,"[[-10.051703   -14.714254   -22.751183   ... -22.24883    -20.267834
   -9.117628  ]
 [ -6.858944   -11.933522   -16.419209   ... -35.75129    -26.378735
   -7.998059  ]
 [ -1.7310474   -0.86542165  -3.8322496  ... -28.600733   -24.048382
   -6.029317  ]
 ...
 [-35.065758   -35.680183   -27.487421   ... -53.496002   -52.28113
  -51.848125  ]
 [-43.077072   -43.356415   -32.542274   ... -56.042667   -56.042667
  -56.042667  ]
 [-46.5289     -50.44133    -44.319016   ... -56.042667   -56.042667
  -56.042667  ]]"
c,./Guitar_Only/c/c47.wav,"[[-30.927694 -30.952185 -31.351816 ... -27.91235  -29.561413 -25.894547]
 [-56.95959  -57.666393 -53.1146   ... -60.666542 -49.731308 -31.320715]
 [-62.433807 -51.735348 -33.095173 ... -67.853195 -49.222088 -29.429562]
 ...
 [-72.52305  -67.24314  -52.73137  ... -72.52305  -72.52305  -72.52305 ]
 [-72.52305  -72.52305  -61.42292  ... -72.52305  -72.52305  -72.52305 ]
 [-72.52305  -72.52305  -71.25539  ... -72.52305  -72.52305  -72.52305 ]]"
c,./Guitar_Only/c/c145.wav,"[[ -8.931489  -13.792573  -21.680252  ... -22.451384  -22.54407
   -7.4774456]
 [ -7.692673  -13.651976  -20.017107  ... -22.798212  -20.819017
   -6.6855507]
 [ -2.7655344  -3.085172   -5.83018   ...  -9.381811   -9.44237
   -7.5032372]
 ...
 [-19.61972   -22.331732  -24.128296  ... -47.638016  -47.638016
  -46.545734 ]
 [-29.654545  -30.200344  -28.866673  ... -47.638016  -47.638016
  -47.638016 ]
 [-33.2027    -35.753654  -37.97279   ... -47.638016  -47.638016
  -47.638016 ]]"
c,./Guitar_Only/c/c35.wav,"[[-58.024178 -50.765324 -38.501686 ... -36.12886  -36.504    -35.006905]
 [-60.91949  -58.437653 -40.163734 ... -60.108913 -53.41986  -36.330303]
 [-66.81499  -60.857853 -39.096573 ... -62.28361  -52.61788  -34.865604]
 ...
 [-76.71471  -76.71471  -61.565098 ... -76.71471  -76.71471  -76.71471 ]
 [-76.71471  -76.71471  -66.88214  ... -76.71471  -76.71471  -76.71471 ]
 [-76.71471  -76.71471  -72.755974 ... -76.71471  -76.71471  -76.71471 ]]"
c,./Guitar_Only/c/c116.wav,"[[ -1.6960685   -7.287192   -22.405258   ... -22.396173   -21.408478
  -14.176716  ]
 [ -0.52803975  -6.426462   -21.028662   ... -33.310093   -31.218245
  -12.84536   ]
 [ -2.4208956   -1.2689227    0.9364705  ... -27.381958   -27.389452
   -8.609649  ]
 ...
 [-37.42811    -36.964638   -38.22418    ... -51.149902   -51.149902
  -51.149902  ]
 [-39.023727   -41.080837   -43.10665    ... -51.149902   -51.149902
  -51.149902  ]
 [-40.682304   -45.859413   -51.149902   ... -51.149902   -51.149902
  -51.149902  ]]"
c,./Guitar_Only/c/c68.wav,"[[-30.605892 -29.253435 -30.707745 ... -33.632847 -34.675964 -35.42558 ]
 [-47.431206 -49.664375 -54.417576 ... -66.994545 -64.297165 -54.279118]
 [-32.50798  -30.234749 -30.207941 ... -69.04687  -69.33461  -51.456978]
 ...
 [-63.381546 -64.31557  -72.52175  ... -80.75776  -79.7869   -77.03572 ]
 [-63.403297 -64.24429  -73.08663  ... -84.12599  -83.93975  -81.452576]
 [-70.0321   -71.65573  -82.378525 ... -90.55343  -90.55343  -89.19282 ]]"
c,./Guitar_Only/c/c62.wav,"[[-35.364803 -34.355755 -33.26968  ... -32.20722  -32.399723 -32.219177]
 [-48.720554 -41.04973  -36.64647  ... -41.80407  -42.021965 -42.4531  ]
 [-46.749096 -33.745647 -27.176228 ... -28.829533 -28.941004 -30.008991]
 ...
 [-74.30367  -62.14946  -58.62098  ... -78.7304   -78.30732  -76.90896 ]
 [-77.326935 -69.33344  -66.22123  ... -82.28816  -82.2813   -77.94855 ]
 [-81.0641   -77.850334 -74.65236  ... -82.28816  -82.28816  -82.28816 ]]"
c,./Guitar_Only/c/c19.wav,"[[-57.823784 -55.237125 -52.61544  ... -25.438929 -25.013418 -25.315609]
 [-61.917328 -49.616173 -41.190727 ... -63.813026 -56.443024 -38.204906]
 [-55.26093  -40.987793 -26.03619  ... -60.252502 -55.770954 -35.457333]
 ...
 [-76.04234  -76.04234  -76.04234  ... -76.04234  -76.04234  -76.04234 ]
 [-76.04234  -76.04234  -76.04234  ... -76.04234  -76.04234  -76.04234 ]
 [-76.04234  -76.04234  -76.04234  ... -76.04234  -76.04234  -76.04234 ]]"
dm,./Guitar_Only/dm/dm19.wav,"[[-33.90023  -29.074299 -32.96789  ... -34.717377 -31.92081  -32.017136]
 [-31.899235 -26.914051 -31.314976 ... -38.230827 -38.734238 -36.589073]
 [-24.750465 -15.499597 -13.831449 ... -24.319708 -24.74537  -23.725674]
 ...
 [-62.146217 -58.190697 -61.907787 ... -77.58153  -77.54958  -78.273155]
 [-70.33585  -65.70457  -68.196    ... -78.273155 -78.273155 -78.273155]
 [-78.03129  -75.15914  -77.56668  ... -78.273155 -78.273155 -78.273155]]"
dm,./Guitar_Only/dm/dm154.wav,"[[-22.554688 -23.470858 -24.12348  ... -21.567545 -24.158247 -18.468254]
 [-25.260983 -28.80742  -32.215458 ... -27.969591 -27.950552 -20.170528]
 [-22.486734 -20.333317 -19.234608 ... -26.722206 -27.684517 -18.266535]
 ...
 [-43.468224 -38.75186  -37.292553 ... -49.68063  -52.583984 -53.440815]
 [-48.04638  -44.8613   -45.7544   ... -52.16559  -54.2022   -55.441135]
 [-57.604126 -56.263382 -57.312046 ... -63.13381  -65.688    -59.860046]]"
dm,./Guitar_Only/dm/dm132.wav,"[[-22.254599 -23.115913 -23.994278 ... -23.92152  -23.23039  -25.272131]
 [-30.075142 -31.34377  -29.263992 ... -34.472504 -35.394997 -29.56235 ]
 [-33.261993 -28.99335  -27.451391 ... -28.498318 -29.439339 -28.786104]
 ...
 [-43.752174 -38.85296  -39.960953 ... -50.12298  -49.51534  -50.993126]
 [-46.009613 -40.65056  -42.930683 ... -54.520515 -54.972607 -54.831127]
 [-59.97137  -54.062176 -52.952744 ... -66.43192  -65.53761  -64.76734 ]]"
dm,./Guitar_Only/dm/dm152.wav,"[[-23.91413   -22.916744  -24.511478  ... -24.487265  -22.95892
  -22.413977 ]
 [-27.436361  -28.7224    -33.041042  ... -38.308746  -33.45076
  -22.835278 ]
 [-16.358526   -8.585626   -5.6729403 ... -17.981918  -18.156399
  -16.344015 ]
 ...
 [-41.98521   -41.128498  -44.402237  ... -52.0794    -51.021404
  -50.35005  ]
 [-46.57143   -44.25222   -47.780167  ... -58.897724  -57.814262
  -56.44949  ]
 [-63.152344  -58.20494   -58.4512    ... -64.661545  -64.661545
  -64.661545 ]]"
dm,./Guitar_Only/dm/dm160.wav,"[[-17.577297  -21.602581  -23.56469   ... -24.163534  -21.754457
  -12.973143 ]
 [-20.53775   -25.413189  -30.924437  ... -33.205524  -29.418995
  -12.158012 ]
 [ -5.880212   -3.6733544  -2.669439  ... -20.409584  -20.032053
   -9.388013 ]
 ...
 [-30.064548  -32.078735  -31.084106  ... -53.905033  -52.106495
  -53.04313  ]
 [-31.557354  -34.005886  -32.966988  ... -60.298122  -59.19729
  -54.65336  ]
 [-40.829845  -44.07863   -45.430573  ... -63.198326  -63.198326
  -63.198326 ]]"
dm,./Guitar_Only/dm/dm129.wav,"[[-21.240751  -23.923061  -23.08363   ... -23.984898  -23.270971
  -18.598463 ]
 [-32.571407  -29.339565  -26.483175  ... -35.63513   -32.355534
  -17.704065 ]
 [-11.461855   -9.709589   -7.5844297 ... -32.216343  -28.077988
  -16.174166 ]
 ...
 [-37.450333  -39.535538  -36.774925  ... -52.28687   -52.974506
  -53.029972 ]
 [-40.26705   -41.27081   -35.782158  ... -55.826576  -55.993214
  -55.665607 ]
 [-52.36696   -55.10401   -49.846233  ... -62.421272  -62.421272
  -62.421272 ]]"
dm,./Guitar_Only/dm/dm161.wav,"[[-22.513294  -24.046907  -22.990606  ... -23.717659  -23.542412
  -22.563017 ]
 [-31.250875  -28.603971  -31.930254  ... -30.714636  -33.426243
  -26.079792 ]
 [-24.800406  -15.256029   -6.8415112 ... -15.939875  -15.164709
  -14.8389435]
 ...
 [-15.816703   -7.795333   -7.757085  ... -49.96881   -52.452522
  -49.12579  ]
 [-24.664286  -15.480404  -14.668483  ... -53.14189   -58.043518
  -55.151672 ]
 [-30.950863  -24.861057  -25.445229  ... -63.697617  -64.519714
  -64.519714 ]]"
dm,./Guitar_Only/dm/dm36.wav,"[[-28.558197 -29.058605 -28.043768 ... -28.879206 -27.529526 -28.219833]
 [-53.109722 -49.836586 -50.249466 ... -66.175255 -55.793488 -42.018414]
 [-57.214684 -56.190014 -50.92922  ... -62.214584 -54.604397 -39.038895]
 ...
 [-76.70508  -76.6077   -75.2676   ... -76.882744 -78.50361  -75.511795]
 [-75.54803  -78.88844  -78.642944 ... -78.88844  -78.88844  -78.88844 ]
 [-76.15825  -78.88844  -78.88844  ... -78.88844  -78.88844  -78.88844 ]]"
dm,./Guitar_Only/dm/dm55.wav,"[[-35.12405  -24.399559 -24.236288 ... -42.12805  -45.486187 -30.042397]
 [-40.106464 -27.860529 -28.17526  ... -58.33931  -47.157112 -28.218891]
 [-39.85113  -24.543306 -17.291302 ... -33.748325 -33.2524   -23.33255 ]
 ...
 [-54.390533 -45.5878   -41.268497 ... -77.52071  -77.52071  -74.41487 ]
 [-60.580666 -48.82391  -43.765633 ... -77.52071  -77.52071  -77.52071 ]
 [-68.228584 -58.534904 -57.97566  ... -77.52071  -77.52071  -77.52071 ]]"
dm,./Guitar_Only/dm/dm97.wav,"[[-41.671806 -44.695316 -44.993587 ... -50.89901  -48.16929  -47.173214]
 [-56.055496 -45.386677 -39.352955 ... -57.188892 -57.72299  -59.40565 ]
 [-53.672775 -35.36512  -23.85426  ... -57.234375 -58.82176  -49.765556]
 ...
 [-77.04845  -66.52459  -62.449566 ... -78.21788  -78.90458  -77.2093  ]
 [-81.00815  -72.4083   -66.71482  ... -83.420044 -83.53814  -78.526146]
 [-83.53814  -83.53814  -81.993904 ... -83.53814  -83.53814  -83.53814 ]]"
dm,./Guitar_Only/dm/dm88.wav,"[[-31.578201 -32.35493  -32.177765 ... -29.442478 -30.760296 -32.04767 ]
 [-63.106354 -65.56636  -37.695366 ... -50.182693 -51.33297  -38.325836]
 [-59.940876 -58.013268 -27.717974 ... -33.711723 -34.562645 -36.466534]
 ...
 [-77.63377  -78.55307  -60.843773 ... -78.652145 -78.63687  -76.927315]
 [-78.991974 -79.78121  -65.85011  ... -79.78121  -79.78121  -79.78121 ]
 [-77.23591  -79.78121  -79.78121  ... -79.78121  -79.78121  -79.78121 ]]"
dm,./Guitar_Only/dm/dm176.wav,"[[-22.778736 -22.814    -23.502953 ... -24.178211 -23.10375  -25.528107]
 [-30.563509 -29.543247 -28.795994 ... -29.099924 -30.580576 -33.673653]
 [-12.58876  -13.273533 -15.517061 ... -29.934746 -30.084133 -29.64792 ]
 ...
 [-23.60772  -22.533165 -20.682941 ... -54.36903  -54.090836 -53.905945]
 [-28.502808 -27.57328  -26.13369  ... -57.552505 -56.84847  -57.449394]
 [-39.114532 -38.44198  -40.25039  ... -69.25186  -68.95156  -66.79266 ]]"
dm,./Guitar_Only/dm/dm92.wav,"[[-36.066654 -32.98301  -31.215988 ... -49.800777 -45.8395   -31.764221]
 [-57.74744  -40.99114  -35.022625 ... -56.68327  -50.313076 -32.12771 ]
 [-49.190407 -40.238796 -35.645443 ... -50.520042 -47.929802 -30.79079 ]
 ...
 [-78.63698  -62.747696 -55.50474  ... -79.700005 -80.375946 -78.74632 ]
 [-81.41541  -73.96982  -65.48625  ... -83.64982  -84.383224 -80.28441 ]
 [-86.92521  -84.329445 -80.19896  ... -86.92521  -86.92521  -86.92521 ]]"
dm,./Guitar_Only/dm/dm98.wav,"[[-37.298058 -32.89308  -29.888435 ... -46.084953 -49.959454 -35.999645]
 [-51.442028 -38.886288 -37.22801  ... -60.918293 -51.925797 -34.936905]
 [-42.03055  -36.12181  -32.343582 ... -57.094326 -51.283188 -34.44616 ]
 ...
 [-77.00923  -77.4432   -78.01952  ... -78.9282   -79.19457  -75.26395 ]
 [-84.42258  -85.02766  -82.38145  ... -83.15423  -82.18848  -77.4598  ]
 [-83.934525 -89.248474 -89.3849   ... -89.3849   -89.3849   -84.875145]]"
